"Time Stamp","Time Zone","Name","PTID","Load"
"12/22/2025 00:00:00","EST","CAPITL",61757,1367.196
"12/22/2025 00:00:00","EST","CENTRL",61754,1893.5271
"12/22/2025 00:00:00","EST","DUNWOD",61760,638.2198
"12/22/2025 00:00:00","EST","GENESE",61753,1081.5253
"12/22/2025 00:00:00","EST","HUD VL",61758,1152.26
"12/22/2025 00:00:00","EST","LONGIL",61762,2281.8838
"12/22/2025 00:00:00","EST","MHK VL",61756,935.8569
"12/22/2025 00:00:00","EST","MILLWD",61759,341.1699
"12/22/2025 00:00:00","EST","N.Y.C.",61761,5352.254
"12/22/2025 00:00:00","EST","NORTH",61755,725.8145
"12/22/2025 00:00:00","EST","WEST",61752,1746.6218
"12/22/2025 00:05:00","EST","CAPITL",61757,1371.02
"12/22/2025 00:05:00","EST","CENTRL",61754,1889.8191
"12/22/2025 00:05:00","EST","DUNWOD",61760,630.4446
"12/22/2025 00:05:00","EST","GENESE",61753,1076.4695
"12/22/2025 00:05:00","EST","HUD VL",61758,1180.4403
"12/22/2025 00:05:00","EST","LONGIL",61762,2257.8325
"12/22/2025 00:05:00","EST","MHK VL",61756,932.6786
"12/22/2025 00:05:00","EST","MILLWD",61759,345.682
"12/22/2025 00:05:00","EST","N.Y.C.",61761,5345.8403
"12/22/2025 00:05:00","EST","NORTH",61755,737.2869
"12/22/2025 00:05:00","EST","WEST",61752,1752.9995
"12/22/2025 00:10:00","EST","CAPITL",61757,1369.6116
"12/22/2025 00:10:00","EST","CENTRL",61754,1888.8181
"12/22/2025 00:10:00","EST","DUNWOD",61760,654.5197
"12/22/2025 00:10:00","EST","GENESE",61753,1076.2751
"12/22/2025 00:10:00","EST","HUD VL",61758,1145.0605
"12/22/2025 00:10:00","EST","LONGIL",61762,2239.8652
"12/22/2025 00:10:00","EST","MHK VL",61756,945.5244
"12/22/2025 00:10:00","EST","MILLWD",61759,334.0209
"12/22/2025 00:10:00","EST","N.Y.C.",61761,5316.1445
"12/22/2025 00:10:00","EST","NORTH",61755,705.8631
"12/22/2025 00:10:00","EST","WEST",61752,1760.9862
"12/22/2025 00:15:00","EST","CAPITL",61757,1355.7776
"12/22/2025 00:15:00","EST","CENTRL",61754,1836.227
"12/22/2025 00:15:00","EST","DUNWOD",61760,639.4451
"12/22/2025 00:15:00","EST","GENESE",61753,1068.2515
"12/22/2025 00:15:00","EST","HUD VL",61758,1146.2783
"12/22/2025 00:15:00","EST","LONGIL",61762,2245.5295
"12/22/2025 00:15:00","EST","MHK VL",61756,953.53
"12/22/2025 00:15:00","EST","MILLWD",61759,346.783
"12/22/2025 00:15:00","EST","N.Y.C.",61761,5301.4297
"12/22/2025 00:15:00","EST","NORTH",61755,712.8691
"12/22/2025 00:15:00","EST","WEST",61752,1761.2275
"12/22/2025 00:20:00","EST","CAPITL",61757,1373.0068
"12/22/2025 00:20:00","EST","CENTRL",61754,1831.4319
"12/22/2025 00:20:00","EST","DUNWOD",61760,648.3789
"12/22/2025 00:20:00","EST","GENESE",61753,1072.7806
"12/22/2025 00:20:00","EST","HUD VL",61758,1148.2668
"12/22/2025 00:20:00","EST","LONGIL",61762,2241.8923
"12/22/2025 00:20:00","EST","MHK VL",61756,926.396
"12/22/2025 00:20:00","EST","MILLWD",61759,330.9574
"12/22/2025 00:20:00","EST","N.Y.C.",61761,5300.9463
"12/22/2025 00:20:00","EST","NORTH",61755,729.1674
"12/22/2025 00:20:00","EST","WEST",61752,1743.3016
"12/22/2025 00:25:00","EST","CAPITL",61757,1361.6346
"12/22/2025 00:25:00","EST","CENTRL",61754,1841.4651
"12/22/2025 00:25:00","EST","DUNWOD",61760,637.1696
"12/22/2025 00:25:00","EST","GENESE",61753,1064.8026
"12/22/2025 00:25:00","EST","HUD VL",61758,1098.332
"12/22/2025 00:25:00","EST","LONGIL",61762,2228.0088
"12/22/2025 00:25:00","EST","MHK VL",61756,936.0397
"12/22/2025 00:25:00","EST","MILLWD",61759,338.384
"12/22/2025 00:25:00","EST","N.Y.C.",61761,5266.8125
"12/22/2025 00:25:00","EST","NORTH",61755,730.0427
"12/22/2025 00:25:00","EST","WEST",61752,1761.6509
"12/22/2025 00:30:00","EST","CAPITL",61757,1366.9362
"12/22/2025 00:30:00","EST","CENTRL",61754,1847.1794
"12/22/2025 00:30:00","EST","DUNWOD",61760,635.8646
"12/22/2025 00:30:00","EST","GENESE",61753,1065.4711
"12/22/2025 00:30:00","EST","HUD VL",61758,1132.7836
"12/22/2025 00:30:00","EST","LONGIL",61762,2226.503
"12/22/2025 00:30:00","EST","MHK VL",61756,937.8019
