"Time Stamp","Time Zone","Name","PTID","Load"
"12/16/2025 00:00:00","EST","CAPITL",61757,1542.3558
"12/16/2025 00:00:00","EST","CENTRL",61754,1970.5317
"12/16/2025 00:00:00","EST","DUNWOD",61760,664.9413
"12/16/2025 00:00:00","EST","GENESE",61753,1137.3718
"12/16/2025 00:00:00","EST","HUD VL",61758,1269.4283
"12/16/2025 00:00:00","EST","LONGIL",61762,2432.458
"12/16/2025 00:00:00","EST","MHK VL",61756,1018.3618
"12/16/2025 00:00:00","EST","MILLWD",61759,399.3597
"12/16/2025 00:00:00","EST","N.Y.C.",61761,5809.536
"12/16/2025 00:00:00","EST","NORTH",61755,723.5015
"12/16/2025 00:00:00","EST","WEST",61752,1700.2505
"12/16/2025 00:05:00","EST","CAPITL",61757,1544.5217
"12/16/2025 00:05:00","EST","CENTRL",61754,1911.992
"12/16/2025 00:05:00","EST","DUNWOD",61760,666.1956
"12/16/2025 00:05:00","EST","GENESE",61753,1131.865
"12/16/2025 00:05:00","EST","HUD VL",61758,1259.2542
"12/16/2025 00:05:00","EST","LONGIL",61762,2411.5596
"12/16/2025 00:05:00","EST","MHK VL",61756,1023.225
"12/16/2025 00:05:00","EST","MILLWD",61759,395.8237
"12/16/2025 00:05:00","EST","N.Y.C.",61761,5792.6333
"12/16/2025 00:05:00","EST","NORTH",61755,713.1085
"12/16/2025 00:05:00","EST","WEST",61752,1707.1764
"12/16/2025 00:10:00","EST","CAPITL",61757,1524.2383
"12/16/2025 00:10:00","EST","CENTRL",61754,1910.3982
"12/16/2025 00:10:00","EST","DUNWOD",61760,679.1525
"12/16/2025 00:10:00","EST","GENESE",61753,1126.2909
"12/16/2025 00:10:00","EST","HUD VL",61758,1250.8005
"12/16/2025 00:10:00","EST","LONGIL",61762,2412.0254
"12/16/2025 00:10:00","EST","MHK VL",61756,1018.1299
"12/16/2025 00:10:00","EST","MILLWD",61759,403.2228
"12/16/2025 00:10:00","EST","N.Y.C.",61761,5751.0205
"12/16/2025 00:10:00","EST","NORTH",61755,718.2789
"12/16/2025 00:10:00","EST","WEST",61752,1696.4663
"12/16/2025 00:15:00","EST","CAPITL",61757,1539.7339
"12/16/2025 00:15:00","EST","CENTRL",61754,1932.4722
"12/16/2025 00:15:00","EST","DUNWOD",61760,679.3782
"12/16/2025 00:15:00","EST","GENESE",61753,1122.9257
"12/16/2025 00:15:00","EST","HUD VL",61758,1239.3768
"12/16/2025 00:15:00","EST","LONGIL",61762,2407.2139
"12/16/2025 00:15:00","EST","MHK VL",61756,1009.044
"12/16/2025 00:15:00","EST","MILLWD",61759,410.891
"12/16/2025 00:15:00","EST","N.Y.C.",61761,5737.2344
"12/16/2025 00:15:00","EST","NORTH",61755,721.8967
"12/16/2025 00:15:00","EST","WEST",61752,1709.6735
"12/16/2025 00:20:00","EST","CAPITL",61757,1515.8301
"12/16/2025 00:20:00","EST","CENTRL",61754,1920.9097
"12/16/2025 00:20:00","EST","DUNWOD",61760,679.974
"12/16/2025 00:20:00","EST","GENESE",61753,1114.7255
"12/16/2025 00:20:00","EST","HUD VL",61758,1232.627
"12/16/2025 00:20:00","EST","LONGIL",61762,2380.5938
"12/16/2025 00:20:00","EST","MHK VL",61756,1001.3947
"12/16/2025 00:20:00","EST","MILLWD",61759,415.0597
"12/16/2025 00:20:00","EST","N.Y.C.",61761,5718.223
"12/16/2025 00:20:00","EST","NORTH",61755,726.2018
"12/16/2025 00:20:00","EST","WEST",61752,1700.3689
"12/16/2025 00:25:00","EST","CAPITL",61757,1515.2103
"12/16/2025 00:25:00","EST","CENTRL",61754,1924.5181
"12/16/2025 00:25:00","EST","DUNWOD",61760,666.8796
"12/16/2025 00:25:00","EST","GENESE",61753,1117.6658
"12/16/2025 00:25:00","EST","HUD VL",61758,1211.9751
"12/16/2025 00:25:00","EST","LONGIL",61762,2389.0112
"12/16/2025 00:25:00","EST","MHK VL",61756,1023.8333
"12/16/2025 00:25:00","EST","MILLWD",61759,400.2424
"12/16/2025 00:25:00","EST","N.Y.C.",61761,5705.244
"12/16/2025 00:25:00","EST","NORTH",61755,713.4373
"12/16/2025 00:25:00","EST","WEST",61752,1703.334
"12/16/2025 00:30:00","EST","CAPITL",61757,1517.3134
"12/16/2025 00:30:00","EST","CENTRL",61754,1921.4302
"12/16/2025 00:30:00","EST","DUNWOD",61760,673.2028
"12/16/2025 00:30:00","EST","GENESE",61753,1119.8523
"12/16/2025 00:30:00","EST","HUD VL",61758,1204.2511
"12/16/2025 00:30:00","EST","LONGIL",61762,2384.0142
"12/16/2025 00:30:00","EST","MHK VL",61756,1006.2062
"12/16/2025 00:30:00","EST","MILLWD",61759,414.9605
