"Time Stamp","Time Zone","Name","PTID","Load"
"12/11/2025 00:00:00","EST","CAPITL",61757,1409.8069
"12/11/2025 00:00:00","EST","CENTRL",61754,1812.3
"12/11/2025 00:00:00","EST","DUNWOD",61760,585.9391
"12/11/2025 00:00:00","EST","GENESE",61753,1072.3306
"12/11/2025 00:00:00","EST","HUD VL",61758,1116.8885
"12/11/2025 00:00:00","EST","LONGIL",61762,2031.293
"12/11/2025 00:00:00","EST","MHK VL",61756,919.6385
"12/11/2025 00:00:00","EST","MILLWD",61759,326.8356
"12/11/2025 00:00:00","EST","N.Y.C.",61761,5128.251
"12/11/2025 00:00:00","EST","NORTH",61755,660.8367
"12/11/2025 00:00:00","EST","WEST",61752,1753.3013
"12/11/2025 00:05:00","EST","CAPITL",61757,1408.3062
"12/11/2025 00:05:00","EST","CENTRL",61754,1811.9792
"12/11/2025 00:05:00","EST","DUNWOD",61760,582.3049
"12/11/2025 00:05:00","EST","GENESE",61753,1075.1223
"12/11/2025 00:05:00","EST","HUD VL",61758,1106.2446
"12/11/2025 00:05:00","EST","LONGIL",61762,2019.2139
"12/11/2025 00:05:00","EST","MHK VL",61756,896.1856
"12/11/2025 00:05:00","EST","MILLWD",61759,327.6622
"12/11/2025 00:05:00","EST","N.Y.C.",61761,5107.712
"12/11/2025 00:05:00","EST","NORTH",61755,708.2813
"12/11/2025 00:05:00","EST","WEST",61752,1732.3206
"12/11/2025 00:10:00","EST","CAPITL",61757,1399.3186
"12/11/2025 00:10:00","EST","CENTRL",61754,1776.1155
"12/11/2025 00:10:00","EST","DUNWOD",61760,586.6442
"12/11/2025 00:10:00","EST","GENESE",61753,1074.6925
"12/11/2025 00:10:00","EST","HUD VL",61758,1112.2079
"12/11/2025 00:10:00","EST","LONGIL",61762,2030.0117
"12/11/2025 00:10:00","EST","MHK VL",61756,899.9966
"12/11/2025 00:10:00","EST","MILLWD",61759,332.6321
"12/11/2025 00:10:00","EST","N.Y.C.",61761,5077.699
"12/11/2025 00:10:00","EST","NORTH",61755,706.0643
"12/11/2025 00:10:00","EST","WEST",61752,1710.4293
"12/11/2025 00:15:00","EST","CAPITL",61757,1403.6803
"12/11/2025 00:15:00","EST","CENTRL",61754,1791.821
"12/11/2025 00:15:00","EST","DUNWOD",61760,584.1942
"12/11/2025 00:15:00","EST","GENESE",61753,1068.8882
"12/11/2025 00:15:00","EST","HUD VL",61758,1129.1687
"12/11/2025 00:15:00","EST","LONGIL",61762,2009.7349
"12/11/2025 00:15:00","EST","MHK VL",61756,888.6677
"12/11/2025 00:15:00","EST","MILLWD",61759,320.3633
"12/11/2025 00:15:00","EST","N.Y.C.",61761,5054.141
"12/11/2025 00:15:00","EST","NORTH",61755,701.6843
"12/11/2025 00:15:00","EST","WEST",61752,1736.6879
"12/11/2025 00:20:00","EST","CAPITL",61757,1394.9529
