"Time Stamp","Time Zone","Name","PTID","Load"
"12/10/2025 00:00:00","EST","CAPITL",61757,1500.8739
"12/10/2025 00:00:00","EST","CENTRL",61754,1857.6287
"12/10/2025 00:00:00","EST","DUNWOD",61760,646.6745
"12/10/2025 00:00:00","EST","GENESE",61753,1079.43
"12/10/2025 00:00:00","EST","HUD VL",61758,1232.3829
"12/10/2025 00:00:00","EST","LONGIL",61762,2203.5015
"12/10/2025 00:00:00","EST","MHK VL",61756,1014.2075
"12/10/2025 00:00:00","EST","MILLWD",61759,344.2592
"12/10/2025 00:00:00","EST","N.Y.C.",61761,5452.9697
"12/10/2025 00:00:00","EST","NORTH",61755,730.9296
"12/10/2025 00:00:00","EST","WEST",61752,1713.7495
"12/10/2025 00:05:00","EST","CAPITL",61757,1479.6399
"12/10/2025 00:05:00","EST","CENTRL",61754,1864.8318
"12/10/2025 00:05:00","EST","DUNWOD",61760,641.8413
"12/10/2025 00:05:00","EST","GENESE",61753,1068.8978
"12/10/2025 00:05:00","EST","HUD VL",61758,1216.6665
"12/10/2025 00:05:00","EST","LONGIL",61762,2189.0027
"12/10/2025 00:05:00","EST","MHK VL",61756,996.6195
"12/10/2025 00:05:00","EST","MILLWD",61759,352.5184
"12/10/2025 00:05:00","EST","N.Y.C.",61761,5412.0654
"12/10/2025 00:05:00","EST","NORTH",61755,741.1863
"12/10/2025 00:05:00","EST","WEST",61752,1708.0398
"12/10/2025 00:10:00","EST","CAPITL",61757,1491.8892
"12/10/2025 00:10:00","EST","CENTRL",61754,1824.4072
"12/10/2025 00:10:00","EST","DUNWOD",61760,653.981
"12/10/2025 00:10:00","EST","GENESE",61753,1070.3438
"12/10/2025 00:10:00","EST","HUD VL",61758,1228.5786
"12/10/2025 00:10:00","EST","LONGIL",61762,2183.0632
"12/10/2025 00:10:00","EST","MHK VL",61756,1013.7477
"12/10/2025 00:10:00","EST","MILLWD",61759,346.1811
"12/10/2025 00:10:00","EST","N.Y.C.",61761,5380.2695
"12/10/2025 00:10:00","EST","NORTH",61755,713.4631
"12/10/2025 00:10:00","EST","WEST",61752,1712.3103
"12/10/2025 00:15:00","EST","CAPITL",61757,1493.7029
"12/10/2025 00:15:00","EST","CENTRL",61754,1856.0791
"12/10/2025 00:15:00","EST","DUNWOD",61760,649.1491
"12/10/2025 00:15:00","EST","GENESE",61753,1059.335
"12/10/2025 00:15:00","EST","HUD VL",61758,1224.7375
"12/10/2025 00:15:00","EST","LONGIL",61762,2179.4185
"12/10/2025 00:15:00","EST","MHK VL",61756,994.9343
"12/10/2025 00:15:00","EST","MILLWD",61759,347.2679
"12/10/2025 00:15:00","EST","N.Y.C.",61761,5372.0537
"12/10/2025 00:15:00","EST","NORTH",61755,728.8155
"12/10/2025 00:15:00","EST","WEST",61752,1676.4594
"12/10/2025 00:20:00","EST","CAPITL",61757,1449.0803
"12/10/2025 00:20:00","EST","CENTRL",61754,1879.0581
"12/10/2025 00:20:00","EST","DUNWOD",61760,627.8887
"12/10/2025 00:20:00","EST","GENESE",61753,1058.0288
"12/10/2025 00:20:00","EST","HUD VL",61758,1188.9421
"12/10/2025 00:20:00","EST","LONGIL",61762,2153.9514
"12/10/2025 00:20:00","EST","MHK VL",61756,990.7331
"12/10/2025 00:20:00","EST","MILLWD",61759,365.4573
"12/10/2025 00:20:00","EST","N.Y.C.",61761,5362.26
"12/10/2025 00:20:00","EST","NORTH",61755,725.445
"12/10/2025 00:20:00","EST","WEST",61752,1680.01
"12/10/2025 00:25:00","EST","CAPITL",61757,1470.0413
"12/10/2025 00:25:00","EST","CENTRL",61754,1864.9797
"12/10/2025 00:25:00","EST","DUNWOD",61760,632.9354
"12/10/2025 00:25:00","EST","GENESE",61753,1059.1022
"12/10/2025 00:25:00","EST","HUD VL",61758,1194.1755
"12/10/2025 00:25:00","EST","LONGIL",61762,2145.9248
"12/10/2025 00:25:00","EST","MHK VL",61756,993.7322
"12/10/2025 00:25:00","EST","MILLWD",61759,355.388
"12/10/2025 00:25:00","EST","N.Y.C.",61761,5334.379
"12/10/2025 00:25:00","EST","NORTH",61755,721.9352
"12/10/2025 00:25:00","EST","WEST",61752,1687.6848
"12/10/2025 00:30:00","EST","CAPITL",61757,1455.9294
"12/10/2025 00:30:00","EST","CENTRL",61754,1861.574
"12/10/2025 00:30:00","EST","DUNWOD",61760,644.7393
"12/10/2025 00:30:00","EST","GENESE",61753,1049.9255
"12/10/2025 00:30:00","EST","HUD VL",61758,1191.1372
"12/10/2025 00:30:00","EST","LONGIL",61762,2141.788
"12/10/2025 00:30:00","EST","MHK VL",61756,999.1152
"12/10/2025 00:30:00","EST","MILLWD",61759,354.4467
