"Time Stamp","Time Zone","Name","PTID","Load"
"12/13/2025 00:00:00","EST","CAPITL",61757,1426.971
"12/13/2025 00:00:00","EST","CENTRL",61754,1889.9814
"12/13/2025 00:00:00","EST","DUNWOD",61760,656.7975
"12/13/2025 00:00:00","EST","GENESE",61753,1085.7288
"12/13/2025 00:00:00","EST","HUD VL",61758,1214.8525
"12/13/2025 00:00:00","EST","LONGIL",61762,2320.5527
"12/13/2025 00:00:00","EST","MHK VL",61756,957.9627
"12/13/2025 00:00:00","EST","MILLWD",61759,387.1176
"12/13/2025 00:00:00","EST","N.Y.C.",61761,5543.941
"12/13/2025 00:00:00","EST","NORTH",61755,684.939
"12/13/2025 00:00:00","EST","WEST",61752,1709.6573
"12/13/2025 00:05:00","EST","CAPITL",61757,1420.8787
"12/13/2025 00:05:00","EST","CENTRL",61754,1871.0505
"12/13/2025 00:05:00","EST","DUNWOD",61760,661.8026
"12/13/2025 00:05:00","EST","GENESE",61753,1091.0271
"12/13/2025 00:05:00","EST","HUD VL",61758,1217.8373
"12/13/2025 00:05:00","EST","LONGIL",61762,2335.8237
"12/13/2025 00:05:00","EST","MHK VL",61756,973.8467
"12/13/2025 00:05:00","EST","MILLWD",61759,372.2578
"12/13/2025 00:05:00","EST","N.Y.C.",61761,5518.9824
"12/13/2025 00:05:00","EST","NORTH",61755,688.1779
"12/13/2025 00:05:00","EST","WEST",61752,1732.9019
"12/13/2025 00:10:00","EST","CAPITL",61757,1421.9504
"12/13/2025 00:10:00","EST","CENTRL",61754,1878.0015
"12/13/2025 00:10:00","EST","DUNWOD",61760,661.4288
"12/13/2025 00:10:00","EST","GENESE",61753,1091.1477
"12/13/2025 00:10:00","EST","HUD VL",61758,1259.7904
"12/13/2025 00:10:00","EST","LONGIL",61762,2322.103
"12/13/2025 00:10:00","EST","MHK VL",61756,957.4817
"12/13/2025 00:10:00","EST","MILLWD",61759,368.97
"12/13/2025 00:10:00","EST","N.Y.C.",61761,5524.029
"12/13/2025 00:10:00","EST","NORTH",61755,685.4232
