"Time Stamp","Time Zone","Name","PTID","Load"
"12/26/2025 00:00:00","EST","CAPITL",61757,1424.0789
"12/26/2025 00:00:00","EST","CENTRL",61754,1813.7161
"12/26/2025 00:00:00","EST","DUNWOD",61760,634.0657
"12/26/2025 00:00:00","EST","GENESE",61753,1051.1588
"12/26/2025 00:00:00","EST","HUD VL",61758,1145.4576
"12/26/2025 00:00:00","EST","LONGIL",61762,2257.8906
"12/26/2025 00:00:00","EST","MHK VL",61756,959.3864
"12/26/2025 00:00:00","EST","MILLWD",61759,332.4262
"12/26/2025 00:00:00","EST","N.Y.C.",61761,5151.9443
"12/26/2025 00:00:00","EST","NORTH",61755,694.0723
"12/26/2025 00:00:00","EST","WEST",61752,1640.5283
"12/26/2025 00:05:00","EST","CAPITL",61757,1417.9564
"12/26/2025 00:05:00","EST","CENTRL",61754,1803.8594
"12/26/2025 00:05:00","EST","DUNWOD",61760,622.9973
"12/26/2025 00:05:00","EST","GENESE",61753,1054.003
"12/26/2025 00:05:00","EST","HUD VL",61758,1155.2048
"12/26/2025 00:05:00","EST","LONGIL",61762,2236.0547
"12/26/2025 00:05:00","EST","MHK VL",61756,967.2051
"12/26/2025 00:05:00","EST","MILLWD",61759,335.0957
"12/26/2025 00:05:00","EST","N.Y.C.",61761,5149.0703
"12/26/2025 00:05:00","EST","NORTH",61755,694.9332
"12/26/2025 00:05:00","EST","WEST",61752,1641.1521
"12/26/2025 00:10:00","EST","CAPITL",61757,1406.9229
"12/26/2025 00:10:00","EST","CENTRL",61754,1800.7256
"12/26/2025 00:10:00","EST","DUNWOD",61760,638.678
"12/26/2025 00:10:00","EST","GENESE",61753,1050.3767
"12/26/2025 00:10:00","EST","HUD VL",61758,1151.3896
"12/26/2025 00:10:00","EST","LONGIL",61762,2224.5408
"12/26/2025 00:10:00","EST","MHK VL",61756,963.5604
"12/26/2025 00:10:00","EST","MILLWD",61759,332.8827
"12/26/2025 00:10:00","EST","N.Y.C.",61761,5129.276
"12/26/2025 00:10:00","EST","NORTH",61755,691.9431
"12/26/2025 00:10:00","EST","WEST",61752,1633.0223
"12/26/2025 00:15:00","EST","CAPITL",61757,1412.6586
"12/26/2025 00:15:00","EST","CENTRL",61754,1812.1826
"12/26/2025 00:15:00","EST","DUNWOD",61760,624.6881
"12/26/2025 00:15:00","EST","GENESE",61753,1046.1565
"12/26/2025 00:15:00","EST","HUD VL",61758,1158.0151
"12/26/2025 00:15:00","EST","LONGIL",61762,2239.9358
"12/26/2025 00:15:00","EST","MHK VL",61756,929.2792
"12/26/2025 00:15:00","EST","MILLWD",61759,345.2048
"12/26/2025 00:15:00","EST","N.Y.C.",61761,5156.4062
"12/26/2025 00:15:00","EST","NORTH",61755,716.3937
"12/26/2025 00:15:00","EST","WEST",61752,1621.0735
"12/26/2025 00:20:00","EST","CAPITL",61757,1406.471
"12/26/2025 00:20:00","EST","CENTRL",61754,1806.2141
"12/26/2025 00:20:00","EST","DUNWOD",61760,622.1472
"12/26/2025 00:20:00","EST","GENESE",61753,1048.6333
"12/26/2025 00:20:00","EST","HUD VL",61758,1140.7651
"12/26/2025 00:20:00","EST","LONGIL",61762,2227.2205
"12/26/2025 00:20:00","EST","MHK VL",61756,956.6956
"12/26/2025 00:20:00","EST","MILLWD",61759,341.1355
"12/26/2025 00:20:00","EST","N.Y.C.",61761,5131.2627
"12/26/2025 00:20:00","EST","NORTH",61755,700.8179
