"Time Stamp","Time Zone","Name","PTID","Load"
"12/02/2025 00:00:00","EST","CAPITL",61757,1362.9493
"12/02/2025 00:00:00","EST","CENTRL",61754,1721.0574
"12/02/2025 00:00:00","EST","DUNWOD",61760,620.4258
"12/02/2025 00:00:00","EST","GENESE",61753,1062.2739
"12/02/2025 00:00:00","EST","HUD VL",61758,1147.3054
"12/02/2025 00:00:00","EST","LONGIL",61762,2099.6606
"12/02/2025 00:00:00","EST","MHK VL",61756,923.0061
"12/02/2025 00:00:00","EST","MILLWD",61759,310.6403
"12/02/2025 00:00:00","EST","N.Y.C.",61761,5002.015
"12/02/2025 00:00:00","EST","NORTH",61755,718.1158
"12/02/2025 00:00:00","EST","WEST",61752,1675.2498
"12/02/2025 00:05:00","EST","CAPITL",61757,1371.5405
"12/02/2025 00:05:00","EST","CENTRL",61754,1740.2234
"12/02/2025 00:05:00","EST","DUNWOD",61760,597.0203
"12/02/2025 00:05:00","EST","GENESE",61753,1049.1095
"12/02/2025 00:05:00","EST","HUD VL",61758,1145.8722
"12/02/2025 00:05:00","EST","LONGIL",61762,2085.9106
"12/02/2025 00:05:00","EST","MHK VL",61756,931.4735
"12/02/2025 00:05:00","EST","MILLWD",61759,315.7398
"12/02/2025 00:05:00","EST","N.Y.C.",61761,4998.5645
"12/02/2025 00:05:00","EST","NORTH",61755,721.1559
"12/02/2025 00:05:00","EST","WEST",61752,1662.9427
"12/02/2025 00:10:00","EST","CAPITL",61757,1396.6691
"12/02/2025 00:10:00","EST","CENTRL",61754,1695.5078
"12/02/2025 00:10:00","EST","DUNWOD",61760,593.9527
"12/02/2025 00:10:00","EST","GENESE",61753,1054.5907
"12/02/2025 00:10:00","EST","HUD VL",61758,1153.1396
"12/02/2025 00:10:00","EST","LONGIL",61762,2079.7432
"12/02/2025 00:10:00","EST","MHK VL",61756,918.0568
"12/02/2025 00:10:00","EST","MILLWD",61759,300.303
"12/02/2025 00:10:00","EST","N.Y.C.",61761,4977.365
"12/02/2025 00:10:00","EST","NORTH",61755,717.161
"12/02/2025 00:10:00","EST","WEST",61752,1639.3115
"12/02/2025 00:15:00","EST","CAPITL",61757,1382.1149
"12/02/2025 00:15:00","EST","CENTRL",61754,1744.9788
"12/02/2025 00:15:00","EST","DUNWOD",61760,594.861
"12/02/2025 00:15:00","EST","GENESE",61753,1041.4207
"12/02/2025 00:15:00","EST","HUD VL",61758,1153.0029
"12/02/2025 00:15:00","EST","LONGIL",61762,2070.4985
"12/02/2025 00:15:00","EST","MHK VL",61756,906.4449
"12/02/2025 00:15:00","EST","MILLWD",61759,298.4164
"12/02/2025 00:15:00","EST","N.Y.C.",61761,4979.96
"12/02/2025 00:15:00","EST","NORTH",61755,719.9984
"12/02/2025 00:15:00","EST","WEST",61752,1643.6553
"12/02/2025 00:20:00","EST","CAPITL",61757,1373.539
"12/02/2025 00:20:00","EST","CENTRL",61754,1733.7637
"12/02/2025 00:20:00","EST","DUNWOD",61760,607.421
"12/02/2025 00:20:00","EST","GENESE",61753,1048.0023
"12/02/2025 00:20:00","EST","HUD VL",61758,1126.112
"12/02/2025 00:20:00","EST","LONGIL",61762,2063.6663
"12/02/2025 00:20:00","EST","MHK VL",61756,911.308
"12/02/2025 00:20:00","EST","MILLWD",61759,301.7053
"12/02/2025 00:20:00","EST","N.Y.C.",61761,4937.8516
"12/02/2025 00:20:00","EST","NORTH",61755,715.4316
"12/02/2025 00:20:00","EST","WEST",61752,1636.0115
"12/02/2025 00:25:00","EST","CAPITL",61757,1363.1145
"12/02/2025 00:25:00","EST","CENTRL",61754,1736.1855
"12/02/2025 00:25:00","EST","DUNWOD",61760,598.0391
"12/02/2025 00:25:00","EST","GENESE",61753,1038.0828
"12/02/2025 00:25:00","EST","HUD VL",61758,1130.399
"12/02/2025 00:25:00","EST","LONGIL",61762,2076.0557
"12/02/2025 00:25:00","EST","MHK VL",61756,916.0296
"12/02/2025 00:25:00","EST","MILLWD",61759,306.5468
"12/02/2025 00:25:00","EST","N.Y.C.",61761,4916.0293
"12/02/2025 00:25:00","EST","NORTH",61755,711.7913
"12/02/2025 00:25:00","EST","WEST",61752,1622.0381
"12/02/2025 00:30:00","EST","CAPITL",61757,1356.1008
"12/02/2025 00:30:00","EST","CENTRL",61754,1721.6919
"12/02/2025 00:30:00","EST","DUNWOD",61760,603.9187
