"Time Stamp","Time Zone","Name","PTID","Load"
"12/09/2025 00:00:00","EST","CAPITL",61757,1578.4565
"12/09/2025 00:00:00","EST","CENTRL",61754,1954.2083
"12/09/2025 00:00:00","EST","DUNWOD",61760,674.151
"12/09/2025 00:00:00","EST","GENESE",61753,1135.4207
"12/09/2025 00:00:00","EST","HUD VL",61758,1310.735
"12/09/2025 00:00:00","EST","LONGIL",61762,2383.926
"12/09/2025 00:00:00","EST","MHK VL",61756,1080.9683
"12/09/2025 00:00:00","EST","MILLWD",61759,374.2452
"12/09/2025 00:00:00","EST","N.Y.C.",61761,5703.8125
"12/09/2025 00:00:00","EST","NORTH",61755,745.6647
"12/09/2025 00:00:00","EST","WEST",61752,1817.5101
"12/09/2025 00:05:00","EST","CAPITL",61757,1563.7291
"12/09/2025 00:05:00","EST","CENTRL",61754,1963.9604
"12/09/2025 00:05:00","EST","DUNWOD",61760,666.3108
"12/09/2025 00:05:00","EST","GENESE",61753,1130.2604
"12/09/2025 00:05:00","EST","HUD VL",61758,1284.6434
"12/09/2025 00:05:00","EST","LONGIL",61762,2367.896
"12/09/2025 00:05:00","EST","MHK VL",61756,1064.9459
"12/09/2025 00:05:00","EST","MILLWD",61759,391.665
"12/09/2025 00:05:00","EST","N.Y.C.",61761,5679.179
"12/09/2025 00:05:00","EST","NORTH",61755,760.4192
"12/09/2025 00:05:00","EST","WEST",61752,1802.1125
"12/09/2025 00:10:00","EST","CAPITL",61757,1555.2814
"12/09/2025 00:10:00","EST","CENTRL",61754,1973.8296
"12/09/2025 00:10:00","EST","DUNWOD",61760,674.277
"12/09/2025 00:10:00","EST","GENESE",61753,1125.8121
"12/09/2025 00:10:00","EST","HUD VL",61758,1295.1802
"12/09/2025 00:10:00","EST","LONGIL",61762,2364.036
"12/09/2025 00:10:00","EST","MHK VL",61756,1073.3116
"12/09/2025 00:10:00","EST","MILLWD",61759,382.9232
"12/09/2025 00:10:00","EST","N.Y.C.",61761,5634.315
"12/09/2025 00:10:00","EST","NORTH",61755,736.3912
"12/09/2025 00:10:00","EST","WEST",61752,1795.6113
"12/09/2025 00:15:00","EST","CAPITL",61757,1549.168
"12/09/2025 00:15:00","EST","CENTRL",61754,1916.5999
"12/09/2025 00:15:00","EST","DUNWOD",61760,671.0702
"12/09/2025 00:15:00","EST","GENESE",61753,1123.3678
"12/09/2025 00:15:00","EST","HUD VL",61758,1279.8949
"12/09/2025 00:15:00","EST","LONGIL",61762,2364.9
