"Time Stamp","Time Zone","Name","PTID","Load"
"12/27/2025 00:00:00","EST","CAPITL",61757,1548.1294
"12/27/2025 00:00:00","EST","CENTRL",61754,1913.0432
"12/27/2025 00:00:00","EST","DUNWOD",61760,659.4563
"12/27/2025 00:00:00","EST","GENESE",61753,1053.57
"12/27/2025 00:00:00","EST","HUD VL",61758,1268.4946
"12/27/2025 00:00:00","EST","LONGIL",61762,2354.6372
"12/27/2025 00:00:00","EST","MHK VL",61756,1051.0537
"12/27/2025 00:00:00","EST","MILLWD",61759,368.2006
"12/27/2025 00:00:00","EST","N.Y.C.",61761,5548.09
"12/27/2025 00:00:00","EST","NORTH",61755,737.8245
"12/27/2025 00:00:00","EST","WEST",61752,1679.1987
"12/27/2025 00:05:00","EST","CAPITL",61757,1538.7395
"12/27/2025 00:05:00","EST","CENTRL",61754,1892.6985
"12/27/2025 00:05:00","EST","DUNWOD",61760,656.2754
"12/27/2025 00:05:00","EST","GENESE",61753,1058.0009
"12/27/2025 00:05:00","EST","HUD VL",61758,1273.5309
"12/27/2025 00:05:00","EST","LONGIL",61762,2320.248
"12/27/2025 00:05:00","EST","MHK VL",61756,1026.1074
"12/27/2025 00:05:00","EST","MILLWD",61759,374.3814
"12/27/2025 00:05:00","EST","N.Y.C.",61761,5538.6035
"12/27/2025 00:05:00","EST","NORTH",61755,761.8605
"12/27/2025 00:05:00","EST","WEST",61752,1652.044
"12/27/2025 00:10:00","EST","CAPITL",61757,1540.3135
"12/27/2025 00:10:00","EST","CENTRL",61754,1890.5022
"12/27/2025 00:10:00","EST","DUNWOD",61760,657.9555
"12/27/2025 00:10:00","EST","GENESE",61753,1053.3418
"12/27/2025 00:10:00","EST","HUD VL",61758,1268.6161
"12/27/2025 00:10:00","EST","LONGIL",61762,2312.086
"12/27/2025 00:10:00","EST","MHK VL",61756,1060.5476
"12/27/2025 00:10:00","EST","MILLWD",61759,372.4494
"12/27/2025 00:10:00","EST","N.Y.C.",61761,5533.782
"12/27/2025 00:10:00","EST","NORTH",61755,705.6659
"12/27/2025 00:10:00","EST","WEST",61752,1638.73
"12/27/2025 00:15:00","EST","CAPITL",61757,1527.6865
"12/27/2025 00:15:00","EST","CENTRL",61754,1900.8481
"12/27/2025 00:15:00","EST","DUNWOD",61760,666.4364
"12/27/2025 00:15:00","EST","GENESE",61753,1044.3682
"12/27/2025 00:15:00","EST","HUD VL",61758,1253.8414
"12/27/2025 00:15:00","EST","LONGIL",61762,2303.5781
"12/27/2025 00:15:00","EST","MHK VL",61756,1042.0759
"12/27/2025 00:15:00","EST","MILLWD",61759,366.7194
"12/27/2025 00:15:00","EST","N.Y.C.",61761,5500.0723
"12/27/2025 00:15:00","EST","NORTH",61755,732.421
"12/27/2025 00:15:00","EST","WEST",61752,1644.4119
"12/27/2025 00:20:00","EST","CAPITL",61757,1525.5488
"12/27/2025 00:20:00","EST","CENTRL",61754,1916.9692
"12/27/2025 00:20:00","EST","DUNWOD",61760,654.0775
"12/27/2025 00:20:00","EST","GENESE",61753,1045.9324
"12/27/2025 00:20:00","EST","HUD VL",61758,1270.1361
"12/27/2025 00:20:00","EST","LONGIL",61762,2309.455
"12/27/2025 00:20:00","EST","MHK VL",61756,1047.9202
"12/27/2025 00:20:00","EST","MILLWD",61759,364.9653
"12/27/2025 00:20:00","EST","N.Y.C.",61761,5492.571
"12/27/2025 00:20:00","EST","NORTH",61755,709.0513
"12/27/2025 00:20:00","EST","WEST",61752,1646.5751
"12/27/2025 00:25:00","EST","CAPITL",61757,1523.7051
"12/27/2025 00:25:00","EST","CENTRL",61754,1902.8247
"12/27/2025 00:25:00","EST","DUNWOD",61760,666.427
"12/27/2025 00:25:00","EST","GENESE",61753,1045.2393
"12/27/2025 00:25:00","EST","HUD VL",61758,1260.3353
"12/27/2025 00:25:00","EST","LONGIL",61762,2292.8813
"12/27/2025 00:25:00","EST","MHK VL",61756,1034.0532
"12/27/2025 00:25:00","EST","MILLWD",61759,360.8312
"12/27/2025 00:25:00","EST","N.Y.C.",61761,5436.848
"12/27/2025 00:25:00","EST","NORTH",61755,720.5687
"12/27/2025 00:25:00","EST","WEST",61752,1627.6448
"12/27/2025 00:30:00","EST","CAPITL",61757,1535.258
"12/27/2025 00:30:00","EST","CENTRL",61754,1857.2004
"12/27/2025 00:30:00","EST","DUNWOD",61760,656.5531
"12/27/2025 00:30:00","EST","GENESE",61753,1041.2393
"12/27/2025 00:30:00","EST","HUD VL",61758,1253.8635
"12/27/2025 00:30:00","EST","LONGIL",61762,2282.3794
"12/27/2025 00:30:00","EST","MHK VL",61756,1031.1249
"12/27/2025 00:30:00","EST","MILLWD",61759,361.8273
"12/27/2025 00:30:00","EST","N.Y.C.",61761,5430.077
"12/27/2025 00:30:00","EST","NORTH",61755,721.2637
"12/27/2025 00:30:00","EST","WEST",61752,1627.8513
"12/27/2025 00:35:00","EST","CAPITL",61757,1533.0891
