"Time Stamp","Time Zone","Name","PTID","Load"
"12/24/2025 00:00:00","EST","CAPITL",61757,1357.4177
"12/24/2025 00:00:00","EST","CENTRL",61754,1762.8828
"12/24/2025 00:00:00","EST","DUNWOD",61760,642.1011
"12/24/2025 00:00:00","EST","GENESE",61753,1023.7368
"12/24/2025 00:00:00","EST","HUD VL",61758,1136.815
"12/24/2025 00:00:00","EST","LONGIL",61762,2194.2327
"12/24/2025 00:00:00","EST","MHK VL",61756,869.6489
"12/24/2025 00:00:00","EST","MILLWD",61759,328.9179
"12/24/2025 00:00:00","EST","N.Y.C.",61761,5148.133
"12/24/2025 00:00:00","EST","NORTH",61755,713.1359
"12/24/2025 00:00:00","EST","WEST",61752,1627.9733
"12/24/2025 00:05:00","EST","CAPITL",61757,1357.539
"12/24/2025 00:05:00","EST","CENTRL",61754,1745.6931
"12/24/2025 00:05:00","EST","DUNWOD",61760,653.4734
"12/24/2025 00:05:00","EST","GENESE",61753,1018.1144
"12/24/2025 00:05:00","EST","HUD VL",61758,1093.5935
"12/24/2025 00:05:00","EST","LONGIL",61762,2201.0796
"12/24/2025 00:05:00","EST","MHK VL",61756,877.9743
"12/24/2025 00:05:00","EST","MILLWD",61759,331.323
"12/24/2025 00:05:00","EST","N.Y.C.",61761,5077.6235
"12/24/2025 00:05:00","EST","NORTH",61755,715.1061
"12/24/2025 00:05:00","EST","WEST",61752,1608.9933
"12/24/2025 00:10:00","EST","CAPITL",61757,1345.9663
"12/24/2025 00:10:00","EST","CENTRL",61754,1748.2617
"12/24/2025 00:10:00","EST","DUNWOD",61760,653.1516
"12/24/2025 00:10:00","EST","GENESE",61753,1018.4076
"12/24/2025 00:10:00","EST","HUD VL",61758,1083.2776
"12/24/2025 00:10:00","EST","LONGIL",61762,2183.696
"12/24/2025 00:10:00","EST","MHK VL",61756,845.458
"12/24/2025 00:10:00","EST","MILLWD",61759,336.1298
"12/24/2025 00:10:00","EST","N.Y.C.",61761,5079.958
"12/24/2025 00:10:00","EST","NORTH",61755,737.8607
"12/24/2025 00:10:00","EST","WEST",61752,1634.823
"12/24/2025 00:15:00","EST","CAPITL",61757,1363.0302
"12/24/2025 00:15:00","EST","CENTRL",61754,1687.5989
"12/24/2025 00:15:00","EST","DUNWOD",61760,641.1483
"12/24/2025 00:15:00","EST","GENESE",61753,1017.0958
"12/24/2025 00:15:00","EST","HUD VL",61758,1097.2354
"12/24/2025 00:15:00","EST","LONGIL",61762,2168.8557
"12/24/2025 00:15:00","EST","MHK VL",61756,885.6404
"12/24/2025 00:15:00","EST","MILLWD",61759,326.6067
"12/24/2025 00:15:00","EST","N.Y.C.",61761,5097.8013
"12/24/2025 00:15:00","EST","NORTH",61755,702.5426
"12/24/2025 00:15:00","EST","WEST",61752,1632.4858
"12/24/2025 00:20:00","EST","CAPITL",61757,1364.1517
"12/24/2025 00:20:00","EST","CENTRL",61754,1701.6199
"12/24/2025 00:20:00","EST","DUNWOD",61760,630.5509
"12/24/2025 00:20:00","EST","GENESE",61753,1018.3934
"12/24/2025 00:20:00","EST","HUD VL",61758,1093.6064
"12/24/2025 00:20:00","EST","LONGIL",61762,2144.3232
"12/24/2025 00:20:00","EST","MHK VL",61756,874.3762
"12/24/2025 00:20:00","EST","MILLWD",61759,331.5745
"12/24/2025 00:20:00","EST","N.Y.C.",61761,5071.875
"12/24/2025 00:20:00","EST","NORTH",61755,697.2217
"12/24/2025 00:20:00","EST","WEST",61752,1636.7372
"12/24/2025 00:25:00","EST","CAPITL",61757,1335.619
"12/24/2025 00:25:00","EST","CENTRL",61754,1725.5901
"12/24/2025 00:25:00","EST","DUNWOD",61760,669.8288
"12/24/2025 00:25:00","EST","GENESE",61753,1007.437
"12/24/2025 00:25:00","EST","HUD VL",61758,1090.6575
"12/24/2025 00:25:00","EST","LONGIL",61762,2142.6663
"12/24/2025 00:25:00","EST","MHK VL",61756,865.5156
"12/24/2025 00:25:00","EST","MILLWD",61759,322.5279
"12/24/2025 00:25:00","EST","N.Y.C.",61761,5049.0967
"12/24/2025 00:25:00","EST","NORTH",61755,694.5424
"12/24/2025 00:25:00","EST","WEST",61752,1612.8572
"12/24/2025 00:30:00","EST","CAPITL",61757,1341.7399
"12/24/2025 00:30:00","EST","CENTRL",61754,1718.593
"12/24/2025 00:30:00","EST","DUNWOD",61760,624.9393
"12/24/2025 00:30:00","EST","GENESE",61753,1006.2645
"12/24/2025 00:30:00","EST","HUD VL",61758,1068.9644
"12/24/2025 00:30:00","EST","LONGIL",61762,2150.1746
"12/24/2025 00:30:00","EST","MHK VL",61756,870.8643
"12/24/2025 00:30:00","EST","MILLWD",61759,326.8422
"12/24/2025 00:30:00","EST","N.Y.C.",61761,5039.0264
"12/24/2025 00:30:00","EST","NORTH",61755,690.0612
"12/24/2025 00:30:00","EST","WEST",61752,1601.509
"12/24/2025 00:35:00","EST","CAPITL",61757,1341.7944
"12/24/2025 00:35:00","EST","CENTRL",61754,1712.0664
"12/24/2025 00:35:00","EST","DUNWOD",61760,638.7681
"12/24/2025 00:35:00","EST","GENESE",61753,1000.2842
"12/24/2025 00:35:00","EST","HUD VL",61758,1108.269
"12/24/2025 00:35:00","EST","LONGIL",61762,2126.854
"12/24/2025 00:35:00","EST","MHK VL",61756,882.4641
"12/24/2025 00:35:00","EST","MILLWD",61759,314.5361
"12/24/2025 00:35:00","EST","N.Y.C.",61761,5032.052
"12/24/2025 00:35:00","EST","NORTH",61755,691.9351
"12/24/2025 00:35:00","EST","WEST",61752,1599.0376
"12/24/2025 00:40:00","EST","CAPITL",61757,1335.0181
"12/24/2025 00:40:00","EST","CENTRL",61754,1718.8198
"12/24/2025 00:40:00","EST","DUNWOD",61760,619.0079
"12/24/2025 00:40:00","EST","GENESE",61753,998.1608
"12/24/2025 00:40:00","EST","HUD VL",61758,1083.3411
"12/24/2025 00:40:00","EST","LONGIL",61762,2124.505
"12/24/2025 00:40:00","EST","MHK VL",61756,858.6259
"12/24/2025 00:40:00","EST","MILLWD",61759,311.6198
"12/24/2025 00:40:00","EST","N.Y.C.",61761,4998.957
"12/24/2025 00:40:00","EST","NORTH",61755,692.7036
"12/24/2025 00:40:00","EST","WEST",61752,1592.3518
"12/24/2025 00:45:00","EST","CAPITL",61757,1344.5586
"12/24/2025 00:45:00","EST","CENTRL",61754,1720.7407
"12/24/2025 00:45:00","EST","DUNWOD",61760,613.5812
"12/24/2025 00:45:00","EST","GENESE",61753,997.6299
"12/24/2025 00:45:00","EST","HUD VL",61758,1053.2188
"12/24/2025 00:45:00","EST","LONGIL",61762,2094.2585
"12/24/2025 00:45:00","EST","MHK VL",61756,856.6638
"12/24/2025 00:45:00","EST","MILLWD",61759,319.8851
"12/24/2025 00:45:00","EST","N.Y.C.",61761,5012.495
"12/24/2025 00:45:00","EST","NORTH",61755,707.3156
"12/24/2025 00:45:00","EST","WEST",61752,1594.7903
"12/24/2025 00:50:00","EST","CAPITL",61757,1327.222
"12/24/2025 00:50:00","EST","CENTRL",61754,1727.4883
"12/24/2025 00:50:00","EST","DUNWOD",61760,615.9028
"12/24/2025 00:50:00","EST","GENESE",61753,995.0859
"12/24/2025 00:50:00","EST","HUD VL",61758,1058.1885
"12/24/2025 00:50:00","EST","LONGIL",61762,2098.4292
"12/24/2025 00:50:00","EST","MHK VL",61756,867.3253
"12/24/2025 00:50:00","EST","MILLWD",61759,312.4872
"12/24/2025 00:50:00","EST","N.Y.C.",61761,4973.6484
"12/24/2025 00:50:00","EST","NORTH",61755,691.1354
"12/24/2025 00:50:00","EST","WEST",61752,1579.8502
"12/24/2025 00:55:00","EST","CAPITL",61757,1333.3918
"12/24/2025 00:55:00","EST","CENTRL",61754,1712.8291
"12/24/2025 00:55:00","EST","DUNWOD",61760,622.2302
"12/24/2025 00:55:00","EST","GENESE",61753,989.6663
"12/24/2025 00:55:00","EST","HUD VL",61758,1039.0616
"12/24/2025 00:55:00","EST","LONGIL",61762,2088.339
"12/24/2025 00:55:00","EST","MHK VL",61756,868.9922
"12/24/2025 00:55:00","EST","MILLWD",61759,320.4104
"12/24/2025 00:55:00","EST","N.Y.C.",61761,4982.549
"12/24/2025 00:55:00","EST","NORTH",61755,682.191
"12/24/2025 00:55:00","EST","WEST",61752,1580.6301
"12/24/2025 01:00:00","EST","CAPITL",61757,1351.1943
"12/24/2025 01:00:00","EST","CENTRL",61754,1709.8179
"12/24/2025 01:00:00","EST","DUNWOD",61760,615.5209
"12/24/2025 01:00:00","EST","GENESE",61753,993.1311
"12/24/2025 01:00:00","EST","HUD VL",61758,1029.5508
"12/24/2025 01:00:00","EST","LONGIL",61762,2081.0789
"12/24/2025 01:00:00","EST","MHK VL",61756,858.3723
"12/24/2025 01:00:00","EST","MILLWD",61759,323.2354
"12/24/2025 01:00:00","EST","N.Y.C.",61761,4969.77
"12/24/2025 01:00:00","EST","NORTH",61755,672.1818
"12/24/2025 01:00:00","EST","WEST",61752,1587.5171
"12/24/2025 01:05:00","EST","CAPITL",61757,1338.3083
"12/24/2025 01:05:00","EST","CENTRL",61754,1699.0876
"12/24/2025 01:05:00","EST","DUNWOD",61760,632.8828
"12/24/2025 01:05:00","EST","GENESE",61753,993.4274
"12/24/2025 01:05:00","EST","HUD VL",61758,1040.2612
"12/24/2025 01:05:00","EST","LONGIL",61762,2068.291
"12/24/2025 01:05:00","EST","MHK VL",61756,856.9251
"12/24/2025 01:05:00","EST","MILLWD",61759,312.2463
"12/24/2025 01:05:00","EST","N.Y.C.",61761,4896.495
"12/24/2025 01:05:00","EST","NORTH",61755,667.7997
"12/24/2025 01:05:00","EST","WEST",61752,1555.2076
"12/24/2025 01:10:00","EST","CAPITL",61757,1315.0845
"12/24/2025 01:10:00","EST","CENTRL",61754,1656.2231
"12/24/2025 01:10:00","EST","DUNWOD",61760,623.584
"12/24/2025 01:10:00","EST","GENESE",61753,983.3497
"12/24/2025 01:10:00","EST","HUD VL",61758,1038.1945
"12/24/2025 01:10:00","EST","LONGIL",61762,2049.5771
"12/24/2025 01:10:00","EST","MHK VL",61756,847.5654
"12/24/2025 01:10:00","EST","MILLWD",61759,319.6416
"12/24/2025 01:10:00","EST","N.Y.C.",61761,4909.1304
"12/24/2025 01:10:00","EST","NORTH",61755,664.8077
"12/24/2025 01:10:00","EST","WEST",61752,1574.7372
"12/24/2025 01:15:00","EST","CAPITL",61757,1339.2029
"12/24/2025 01:15:00","EST","CENTRL",61754,1652.1138
"12/24/2025 01:15:00","EST","DUNWOD",61760,604.2893
"12/24/2025 01:15:00","EST","GENESE",61753,984.3295
"12/24/2025 01:15:00","EST","HUD VL",61758,1049.195
"12/24/2025 01:15:00","EST","LONGIL",61762,2040.8105
"12/24/2025 01:15:00","EST","MHK VL",61756,853.5767
"12/24/2025 01:15:00","EST","MILLWD",61759,300.9057
"12/24/2025 01:15:00","EST","N.Y.C.",61761,4906.976
"12/24/2025 01:15:00","EST","NORTH",61755,665.5762
"12/24/2025 01:15:00","EST","WEST",61752,1559.7367
"12/24/2025 01:20:00","EST","CAPITL",61757,1320.1326
"12/24/2025 01:20:00","EST","CENTRL",61754,1659.0078
"12/24/2025 01:20:00","EST","DUNWOD",61760,631.0041
"12/24/2025 01:20:00","EST","GENESE",61753,974.1848
"12/24/2025 01:20:00","EST","HUD VL",61758,1048.2992
"12/24/2025 01:20:00","EST","LONGIL",61762,2027.5117
"12/24/2025 01:20:00","EST","MHK VL",61756,852.8571
"12/24/2025 01:20:00","EST","MILLWD",61759,308.3839
"12/24/2025 01:20:00","EST","N.Y.C.",61761,4852.617
"12/24/2025 01:20:00","EST","NORTH",61755,659.6232
"12/24/2025 01:20:00","EST","WEST",61752,1567.4462
"12/24/2025 01:25:00","EST","CAPITL",61757,1329.4741
"12/24/2025 01:25:00","EST","CENTRL",61754,1683.3604
"12/24/2025 01:25:00","EST","DUNWOD",61760,603.863
"12/24/2025 01:25:00","EST","GENESE",61753,974.0365
"12/24/2025 01:25:00","EST","HUD VL",61758,1053.3226
"12/24/2025 01:25:00","EST","LONGIL",61762,2026.8076
"12/24/2025 01:25:00","EST","MHK VL",61756,836.7692
"12/24/2025 01:25:00","EST","MILLWD",61759,303.8596
"12/24/2025 01:25:00","EST","N.Y.C.",61761,4859.6084
"12/24/2025 01:25:00","EST","NORTH",61755,667.8392
"12/24/2025 01:25:00","EST","WEST",61752,1568.1091
"12/24/2025 01:30:00","EST","CAPITL",61757,1312.4052
"12/24/2025 01:30:00","EST","CENTRL",61754,1680.9065
"12/24/2025 01:30:00","EST","DUNWOD",61760,618.058
"12/24/2025 01:30:00","EST","GENESE",61753,972.61
"12/24/2025 01:30:00","EST","HUD VL",61758,1027.1414
"12/24/2025 01:30:00","EST","LONGIL",61762,2018.6307
"12/24/2025 01:30:00","EST","MHK VL",61756,834.5483
"12/24/2025 01:30:00","EST","MILLWD",61759,303.5178
"12/24/2025 01:30:00","EST","N.Y.C.",61761,4823.009
"12/24/2025 01:30:00","EST","NORTH",61755,689.7122
"12/24/2025 01:30:00","EST","WEST",61752,1568.8906
"12/24/2025 01:35:00","EST","CAPITL",61757,1304.6001
"12/24/2025 01:35:00","EST","CENTRL",61754,1651.0881
"12/24/2025 01:35:00","EST","DUNWOD",61760,602.626
"12/24/2025 01:35:00","EST","GENESE",61753,972.3342
"12/24/2025 01:35:00","EST","HUD VL",61758,1026.5342
"12/24/2025 01:35:00","EST","LONGIL",61762,2003.0571
"12/24/2025 01:35:00","EST","MHK VL",61756,825.709
"12/24/2025 01:35:00","EST","MILLWD",61759,309.1046
"12/24/2025 01:35:00","EST","N.Y.C.",61761,4813.1943
"12/24/2025 01:35:00","EST","NORTH",61755,690.6329
"12/24/2025 01:35:00","EST","WEST",61752,1552.4915
"12/24/2025 01:40:00","EST","CAPITL",61757,1316.7122
"12/24/2025 01:40:00","EST","CENTRL",61754,1668.1023
"12/24/2025 01:40:00","EST","DUNWOD",61760,595.5866
"12/24/2025 01:40:00","EST","GENESE",61753,964.9941
"12/24/2025 01:40:00","EST","HUD VL",61758,1015.1741
"12/24/2025 01:40:00","EST","LONGIL",61762,2000.2661
"12/24/2025 01:40:00","EST","MHK VL",61756,851.5219
"12/24/2025 01:40:00","EST","MILLWD",61759,317.0588
"12/24/2025 01:40:00","EST","N.Y.C.",61761,4833.073
"12/24/2025 01:40:00","EST","NORTH",61755,682.1158
"12/24/2025 01:40:00","EST","WEST",61752,1580.863
"12/24/2025 01:45:00","EST","CAPITL",61757,1319.5244
"12/24/2025 01:45:00","EST","CENTRL",61754,1638.8367
"12/24/2025 01:45:00","EST","DUNWOD",61760,596.5483
"12/24/2025 01:45:00","EST","GENESE",61753,973.282
"12/24/2025 01:45:00","EST","HUD VL",61758,1036.8821
"12/24/2025 01:45:00","EST","LONGIL",61762,1983.179
"12/24/2025 01:45:00","EST","MHK VL",61756,861.8583
"12/24/2025 01:45:00","EST","MILLWD",61759,302.6713
"12/24/2025 01:45:00","EST","N.Y.C.",61761,4787.2183
"12/24/2025 01:45:00","EST","NORTH",61755,659.8834
"12/24/2025 01:45:00","EST","WEST",61752,1551.8447
"12/24/2025 01:50:00","EST","CAPITL",61757,1305.4948
"12/24/2025 01:50:00","EST","CENTRL",61754,1672.1213
"12/24/2025 01:50:00","EST","DUNWOD",61760,598.3279
"12/24/2025 01:50:00","EST","GENESE",61753,963.2586
"12/24/2025 01:50:00","EST","HUD VL",61758,1028.0197
"12/24/2025 01:50:00","EST","LONGIL",61762,1984.9253
"12/24/2025 01:50:00","EST","MHK VL",61756,821.4066
"12/24/2025 01:50:00","EST","MILLWD",61759,298.4892
"12/24/2025 01:50:00","EST","N.Y.C.",61761,4790.6035
"12/24/2025 01:50:00","EST","NORTH",61755,697.5259
"12/24/2025 01:50:00","EST","WEST",61752,1553.419
"12/24/2025 01:55:00","EST","CAPITL",61757,1290.8004
"12/24/2025 01:55:00","EST","CENTRL",61754,1684.9705
"12/24/2025 01:55:00","EST","DUNWOD",61760,602.9598
"12/24/2025 01:55:00","EST","GENESE",61753,963.4088
"12/24/2025 01:55:00","EST","HUD VL",61758,1025.9506
"12/24/2025 01:55:00","EST","LONGIL",61762,1974.5497
"12/24/2025 01:55:00","EST","MHK VL",61756,849.9691
"12/24/2025 01:55:00","EST","MILLWD",61759,302.45
"12/24/2025 01:55:00","EST","N.Y.C.",61761,4751.8843
"12/24/2025 01:55:00","EST","NORTH",61755,672.6591
"12/24/2025 01:55:00","EST","WEST",61752,1562.8142
"12/24/2025 02:00:00","EST","CAPITL",61757,1331.9122
"12/24/2025 02:00:00","EST","CENTRL",61754,1668.24
"12/24/2025 02:00:00","EST","DUNWOD",61760,583.6687
"12/24/2025 02:00:00","EST","GENESE",61753,958.3931
"12/24/2025 02:00:00","EST","HUD VL",61758,1001.1016
"12/24/2025 02:00:00","EST","LONGIL",61762,1962.4979
"12/24/2025 02:00:00","EST","MHK VL",61756,829.6411
"12/24/2025 02:00:00","EST","MILLWD",61759,312.3382
"12/24/2025 02:00:00","EST","N.Y.C.",61761,4775.472
"12/24/2025 02:00:00","EST","NORTH",61755,697.6304
"12/24/2025 02:00:00","EST","WEST",61752,1556.851
"12/24/2025 02:05:00","EST","CAPITL",61757,1307.809
"12/24/2025 02:05:00","EST","CENTRL",61754,1683.3438
"12/24/2025 02:05:00","EST","DUNWOD",61760,605.36
"12/24/2025 02:05:00","EST","GENESE",61753,962.719
"12/24/2025 02:05:00","EST","HUD VL",61758,1001.2467
