"Time Stamp","Time Zone","Name","PTID","Load"
"12/28/2025 00:00:00","EST","CAPITL",61757,1459.9578
"12/28/2025 00:00:00","EST","CENTRL",61754,1855.8044
"12/28/2025 00:00:00","EST","DUNWOD",61760,660.0804
"12/28/2025 00:00:00","EST","GENESE",61753,1067.388
"12/28/2025 00:00:00","EST","HUD VL",61758,1266.9088
"12/28/2025 00:00:00","EST","LONGIL",61762,2354.064
"12/28/2025 00:00:00","EST","MHK VL",61756,971.1968
"12/28/2025 00:00:00","EST","MILLWD",61759,361.6216
"12/28/2025 00:00:00","EST","N.Y.C.",61761,5596.034
"12/28/2025 00:00:00","EST","NORTH",61755,725.7266
"12/28/2025 00:00:00","EST","WEST",61752,1657.9756
"12/28/2025 00:05:00","EST","CAPITL",61757,1480.3481
"12/28/2025 00:05:00","EST","CENTRL",61754,1831.5645
"12/28/2025 00:05:00","EST","DUNWOD",61760,665.0273
"12/28/2025 00:05:00","EST","GENESE",61753,1071.4407
"12/28/2025 00:05:00","EST","HUD VL",61758,1260.4478
"12/28/2025 00:05:00","EST","LONGIL",61762,2338.8154
"12/28/2025 00:05:00","EST","MHK VL",61756,999.5747
"12/28/2025 00:05:00","EST","MILLWD",61759,355.5308
"12/28/2025 00:05:00","EST","N.Y.C.",61761,5547.1304
"12/28/2025 00:05:00","EST","NORTH",61755,716.2315
"12/28/2025 00:05:00","EST","WEST",61752,1656.2368
"12/28/2025 00:10:00","EST","CAPITL",61757,1467.6985
"12/28/2025 00:10:00","EST","CENTRL",61754,1844.4043
"12/28/2025 00:10:00","EST","DUNWOD",61760,633.1147
"12/28/2025 00:10:00","EST","GENESE",61753,1062.2236
"12/28/2025 00:10:00","EST","HUD VL",61758,1222.1227
"12/28/2025 00:10:00","EST","LONGIL",61762,2333.8374
"12/28/2025 00:10:00","EST","MHK VL",61756,991.7623
"12/28/2025 00:10:00","EST","MILLWD",61759,374.0864
"12/28/2025 00:10:00","EST","N.Y.C.",61761,5569.0684
"12/28/2025 00:10:00","EST","NORTH",61755,720.5121
"12/28/2025 00:10:00","EST","WEST",61752,1679.7993
"12/28/2025 00:15:00","EST","CAPITL",61757,1448.7902
"12/28/2025 00:15:00","EST","CENTRL",61754,1836.7915
"12/28/2025 00:15:00","EST","DUNWOD",61760,666.9033
"12/28/2025 00:15:00","EST","GENESE",61753,1061.2432
"12/28/2025 00:15:00","EST","HUD VL",61758,1264.0074
"12/28/2025 00:15:00","EST","LONGIL",61762,2321.4404
"12/28/2025 00:15:00","EST","MHK VL",61756,989.0649
"12/28/2025 00:15:00","EST","MILLWD",61759,353.4013
"12/28/2025 00:15:00","EST","N.Y.C.",61761,5497.629
"12/28/2025 00:15:00","EST","NORTH",61755,722.5634
"12/28/2025 00:15:00","EST","WEST",61752,1658.0613
"12/28/2025 00:20:00","EST","CAPITL",61757,1449.5625
"12/28/2025 00:20:00","EST","CENTRL",61754,1800.9851
"12/28/2025 00:20:00","EST","DUNWOD",61760,659.8494
"12/28/2025 00:20:00","EST","GENESE",61753,1059.3179
"12/28/2025 00:20:00","EST","HUD VL",61758,1235.6278
"12/28/2025 00:20:00","EST","LONGIL",61762,2312.646
"12/28/2025 00:20:00","EST","MHK VL",61756,987.0599
"12/28/2025 00:20:00","EST","MILLWD",61759,363.0848
"12/28/2025 00:20:00","EST","N.Y.C.",61761,5525.774
"12/28/2025 00:20:00","EST","NORTH",61755,721.4888
"12/28/2025 00:20:00","EST","WEST",61752,1656.082
"12/28/2025 00:25:00","EST","CAPITL",61757,1456.4293
"12/28/2025 00:25:00","EST","CENTRL",61754,1820.9224
"12/28/2025 00:25:00","EST","DUNWOD",61760,657.7089
"12/28/2025 00:25:00","EST","GENESE",61753,1052.6322
"12/28/2025 00:25:00","EST","HUD VL",61758,1258.8333
"12/28/2025 00:25:00","EST","LONGIL",61762,2297.4775
"12/28/2025 00:25:00","EST","MHK VL",61756,990.3481
"12/28/2025 00:25:00","EST","MILLWD",61759,346.639
"12/28/2025 00:25:00","EST","N.Y.C.",61761,5491.286
"12/28/2025 00:25:00","EST","NORTH",61755,713.6721
"12/28/2025 00:25:00","EST","WEST",61752,1638.9644
"12/28/2025 00:30:00","EST","CAPITL",61757,1450.3918
"12/28/2025 00:30:00","EST","CENTRL",61754,1811.3999
"12/28/2025 00:30:00","EST","DUNWOD",61760,662.2021
"12/28/2025 00:30:00","EST","GENESE",61753,1046.6678
"12/28/2025 00:30:00","EST","HUD VL",61758,1221.526
"12/28/2025 00:30:00","EST","LONGIL",61762,2299.0083
"12/28/2025 00:30:00","EST","MHK VL",61756,977.6763
"12/28/2025 00:30:00","EST","MILLWD",61759,365.6306
"12/28/2025 00:30:00","EST","N.Y.C.",61761,5470.0654
"12/28/2025 00:30:00","EST","NORTH",61755,712.7154
"12/28/2025 00:30:00","EST","WEST",61752,1621.3661
"12/28/2025 00:35:00","EST","CAPITL",61757,1444.7991
"12/28/2025 00:35:00","EST","CENTRL",61754,1804.9504
"12/28/2025 00:35:00","EST","DUNWOD",61760,642.4835
"12/28/2025 00:35:00","EST","GENESE",61753,1046.5145
"12/28/2025 00:35:00","EST","HUD VL",61758,1245.7645
"12/28/2025 00:35:00","EST","LONGIL",61762,2290.8604
"12/28/2025 00:35:00","EST","MHK VL",61756,978.2349
"12/28/2025 00:35:00","EST","MILLWD",61759,359.7288
"12/28/2025 00:35:00","EST","N.Y.C.",61761,5460.289
"12/28/2025 00:35:00","EST","NORTH",61755,716.5975
"12/28/2025 00:35:00","EST","WEST",61752,1636.9287
"12/28/2025 00:40:00","EST","CAPITL",61757,1441.2784
"12/28/2025 00:40:00","EST","CENTRL",61754,1806.1392
"12/28/2025 00:40:00","EST","DUNWOD",61760,646.3312
"12/28/2025 00:40:00","EST","GENESE",61753,1043.184
"12/28/2025 00:40:00","EST","HUD VL",61758,1248.6193
"12/28/2025 00:40:00","EST","LONGIL",61762,2285.669
"12/28/2025 00:40:00","EST","MHK VL",61756,978.6078
"12/28/2025 00:40:00","EST","MILLWD",61759,360.1227
"12/28/2025 00:40:00","EST","N.Y.C.",61761,5428.2124
"12/28/2025 00:40:00","EST","NORTH",61755,711.432
"12/28/2025 00:40:00","EST","WEST",61752,1641.3853
"12/28/2025 00:45:00","EST","CAPITL",61757,1433.4718
